Subject,Filename,clip_name,emotion,fold,Onset,Apex,Offset,frame_dir,depth_dir,AU,Objective class,Duration,frame_count
spNO.166,b,spNO.166_b_834,others,3,834,837,861,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.166_b_834,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.166_b_834,2+1,II,27,28
spNO.166,i,spNO.166_i_3479,others,3,3479,3486,3560,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.166_i_3479,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.166_i_3479,39,VII,81,82
spNO.166,l,spNO.166_l_2573,surprise,3,2573,2579,2628,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.166_l_2573,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.166_l_2573,1,V,55,56
spNO.167,h,spNO.167_h_85,surprise,4,85,92,103,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.167_h_85,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.167_h_85,2+1,II,18,19
spNO.167,j,spNO.167_j_69,disgust,4,69,76,84,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.167_j_69,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.167_j_69,4,III,15,16
spNO.167,j,spNO.167_j_418,surprise,4,418,422,437,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.167_j_418,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.167_j_418,2+1,II,19,20
spNO.167,j,spNO.167_j_1692,surprise,4,1692,1697,1705,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.167_j_1692,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.167_j_1692,2+1,II,13,14
spNO.168,a,spNO.168_a_4,others,3,4,4,34,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.168_a_4,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.168_a_4,14,VII,30,31
spNO.169,a,spNO.169_a_8,others,4,8,8,61,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_a_8,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_a_8,R2,VII,53,54
spNO.169,b,spNO.169_b_91,surprise,4,91,99,188,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_b_91,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_b_91,R2,VII,97,98
spNO.169,b,spNO.169_b_819,others,4,819,827,868,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_b_819,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_b_819,L14,VII,49,50
spNO.169,c,spNO.169_c_4,others,4,4,4,73,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_c_4,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_c_4,4,III,69,70
spNO.169,c,spNO.169_c_149,surprise,4,149,156,188,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_c_149,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_c_149,1+2,II,39,40
spNO.169,c,spNO.169_c_2049,surprise,4,2049,2053,2065,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_c_2049,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_c_2049,16,VII,16,17
spNO.169,c,spNO.169_c_2297,others,4,2297,2305,2319,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_c_2297,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_c_2297,24,VII,22,23
spNO.169,d,spNO.169_d_747,surprise,4,747,751,774,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_d_747,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_d_747,24,VII,27,28
spNO.169,d,spNO.169_d_3115,surprise,4,3115,3122,3165,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_d_3115,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_d_3115,R2,VII,50,51
spNO.169,h,spNO.169_h_1322,disgust,4,1322,1328,1363,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_h_1322,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_h_1322,24,VII,41,42
spNO.169,i,spNO.169_i_379,disgust,4,379,384,388,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_i_379,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_i_379,24,VII,9,10
spNO.169,i,spNO.169_i_1088,disgust,4,1088,1093,1104,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_i_1088,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_i_1088,24,VII,16,17
spNO.169,i,spNO.169_i_1647,disgust,4,1647,1653,1665,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_i_1647,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_i_1647,24,VII,18,19
spNO.169,j,spNO.169_j_123,disgust,4,123,129,192,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_j_123,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_j_123,7,VII,69,70
spNO.169,k,spNO.169_k_1782,surprise,4,1782,1790,1816,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_k_1782,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_k_1782,4+R2,VII,34,35
spNO.169,l,spNO.169_l_1424,disgust,4,1424,1429,1487,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_l_1424,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_l_1424,24,VII,63,64
spNO.169,l,spNO.169_l_3285,others,4,3285,3293,3303,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_l_3285,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_l_3285,14,VII,18,19
spNO.169,m,spNO.169_m_817,disgust,4,817,825,846,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_m_817,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_m_817,4,III,29,30
spNO.169,m,spNO.169_m_1589,disgust,4,1589,1594,1616,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.169_m_1589,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.169_m_1589,6+4,VII,27,28
spNO.17,a,spNO.17_a_127,surprise,1,127,135,175,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.17_a_127,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.17_a_127,2+1,II,48,49
spNO.17,m,spNO.17_m_959,others,1,959,966,974,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.17_m_959,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.17_m_959,9,IV,15,16
spNO.17,m,spNO.17_m_1128,disgust,1,1128,1136,1140,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.17_m_1128,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.17_m_1128,24+9+4,VII,12,13
spNO.170,m,spNO.170_m_2593,anger,2,2593,2601,2641,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.170_m_2593,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.170_m_2593,14,VII,48,49
spNO.171,a,spNO.171_a_226,disgust,1,226,230,234,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_a_226,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_a_226,4,III,8,9
spNO.171,b,spNO.171_b_138,surprise,1,138,146,193,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_b_138,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_b_138,14,VII,55,56
spNO.171,c,spNO.171_c_810,fear,1,810,815,835,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_c_810,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_c_810,4,III,25,26
spNO.171,d,spNO.171_d_48,fear,1,48,56,63,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_d_48,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_d_48,4,III,15,16
spNO.171,d,spNO.171_d_274,fear,1,274,280,304,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_d_274,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_d_274,4,III,30,31
spNO.171,d,spNO.171_d_542,fear,1,542,548,552,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_d_542,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_d_542,4,III,10,11
spNO.171,d,spNO.171_d_1666,fear,1,1666,1674,1684,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_d_1666,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_d_1666,4,III,18,19
spNO.171,d,spNO.171_d_2163,fear,1,2163,2170,2178,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_d_2163,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_d_2163,4,III,15,16
spNO.171,g,spNO.171_g_96,disgust,1,96,99,103,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_g_96,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_g_96,4,III,7,8
spNO.171,g,spNO.171_g_1604,sad,1,1604,1612,1653,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_g_1604,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_g_1604,1,V,49,50
spNO.171,g,spNO.171_g_1882,disgust,1,1882,1886,1892,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_g_1882,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_g_1882,4,III,10,11
spNO.171,g,spNO.171_g_2298,disgust,1,2298,2306,2335,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_g_2298,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_g_2298,4,III,37,38
spNO.171,h,spNO.171_h_163,disgust,1,163,166,173,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_h_163,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_h_163,4,III,10,11
spNO.171,l,spNO.171_l_1625,disgust,1,1625,1632,1638,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_l_1625,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_l_1625,4,III,13,14
spNO.171,l,spNO.171_l_1758,disgust,1,1758,1763,1769,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_l_1758,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_l_1758,4,III,11,12
spNO.171,l,spNO.171_l_3553,disgust,1,3553,3559,3569,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_l_3553,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_l_3553,4,III,16,17
spNO.171,l,spNO.171_l_3881,disgust,1,3881,3887,3900,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_l_3881,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_l_3881,4,III,19,20
spNO.171,m,spNO.171_m_8,anger,1,8,12,55,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_m_8,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_m_8,14,VII,47,48
spNO.171,m,spNO.171_m_677,anger,1,677,685,723,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_m_677,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_m_677,1,V,46,47
spNO.171,m,spNO.171_m_1865,disgust,1,1865,1872,1888,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_m_1865,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_m_1865,4,III,23,24
spNO.171,m,spNO.171_m_2213,anger,1,2213,2221,2256,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_m_2213,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_m_2213,L14,VII,43,44
spNO.171,m,spNO.171_m_2469,disgust,1,2469,2474,2485,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.171_m_2469,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.171_m_2469,4,III,16,17
spNO.172,b,spNO.172_b_938,disgust,3,938,945,978,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.172_b_938,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.172_b_938,12,I,40,41
spNO.172,f,spNO.172_f_1933,fear,3,1933,1935,1941,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.172_f_1933,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.172_f_1933,R12,I,8,9
spNO.172,h,spNO.172_h_206,anger,3,206,214,219,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.172_h_206,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.172_h_206,R10,IV,13,14
spNO.172,h,spNO.172_h_840,sad,3,840,847,862,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.172_h_840,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.172_h_840,L14,VII,22,23
spNO.172,i,spNO.172_i_538,surprise,3,538,543,566,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.172_i_538,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.172_i_538,2+1,II,28,29
spNO.172,k,spNO.172_k_1877,happy,3,1877,1882,1891,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.172_k_1877,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.172_k_1877,18,VII,14,15
spNO.172,l,spNO.172_l_1617,disgust,3,1617,1623,1631,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.172_l_1617,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.172_l_1617,4,III,14,15
spNO.173,a,spNO.173_a_7,others,2,7,15,59,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.173_a_7,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.173_a_7,14,VII,52,53
spNO.174,j,spNO.174_j_205,happy,1,205,212,221,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.174_j_205,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.174_j_205,14,VII,16,17
spNO.174,k,spNO.174_k_12,happy,1,12,14,35,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.174_k_12,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.174_k_12,14,VII,23,24
spNO.174,m,spNO.174_m_7,anger,1,7,8,45,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.174_m_7,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.174_m_7,14,VII,38,39
spNO.175,b,spNO.175_b_62,disgust,4,62,65,70,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.175_b_62,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.175_b_62,L2+L1,II,8,9
spNO.175,d,spNO.175_d_2730,fear,4,2730,2736,2753,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.175_d_2730,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.175_d_2730,5,II,23,24
spNO.175,f,spNO.175_f_7,fear,4,7,7,42,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.175_f_7,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.175_f_7,14,VII,35,36
spNO.175,g,spNO.175_g_329,disgust,4,329,335,355,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.175_g_329,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.175_g_329,2+1+7,VII,26,27
spNO.175,k,spNO.175_k_2169,disgust,4,2169,2177,2186,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.175_k_2169,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.175_k_2169,4,III,17,18
spNO.176,d,spNO.176_d_7,others,1,7,13,41,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.176_d_7,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.176_d_7,14,VII,34,35
spNO.176,k,spNO.176_k_8,others,1,8,12,27,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.176_k_8,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.176_k_8,14,VII,19,20
spNO.176,l,spNO.176_l_7,anger,1,7,14,45,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.176_l_7,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.176_l_7,14,VII,38,39
spNO.177,d,spNO.177_d_7,others,2,7,14,72,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.177_d_7,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.177_d_7,14,VII,65,66
spNO.177,d,spNO.177_d_4170,surprise,2,4170,4180,4183,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.177_d_4170,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.177_d_4170,5,II,13,14
spNO.177,k,spNO.177_k_1333,happy,2,1333,1341,1369,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.177_k_1333,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.177_k_1333,10,IV,36,37
spNO.178,j,spNO.178_j_1184,happy,2,1184,1188,1192,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.178_j_1184,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.178_j_1184,24,VII,8,9
spNO.178,m,spNO.178_m_33,disgust,2,33,40,48,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.178_m_33,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.178_m_33,4,III,15,16
spNO.179,b,spNO.179_b_7,disgust,2,7,7,57,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.179_b_7,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.179_b_7,1,V,50,51
spNO.179,d,spNO.179_d_680,others,2,680,686,707,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.179_d_680,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.179_d_680,R2+R1,II,27,28
spNO.179,k,spNO.179_k_1407,disgust,2,1407,1415,1438,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.179_k_1407,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.179_k_1407,4,III,31,32
spNO.179,k,spNO.179_k_1493,surprise,2,1493,1499,1525,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.179_k_1493,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.179_k_1493,2+1,II,32,33
spNO.179,l,spNO.179_l_1071,sad,2,1071,1077,1093,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.179_l_1071,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.179_l_1071,R2+R1,II,22,23
spNO.179,m,spNO.179_m_1264,disgust,2,1264,1269,1292,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.179_m_1264,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.179_m_1264,4,III,28,29
spNO.180,b,spNO.180_b_78,disgust,2,78,84,94,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.180_b_78,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.180_b_78,4,III,16,17
spNO.180,h,spNO.180_h_1794,surprise,2,1794,1802,1843,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.180_h_1794,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.180_h_1794,2+1,II,49,50
